Example_experiment_data
;TSE PhenoMaster V4.8.9 (2013-4929)
Box;Animal No.;Weight_g;Text1
1;1;350;HEALTHY
2;2;350;DISEASE
3;3;350;HEALTHY
4;4;350;DISEASE
5;5;350;HEALTHY
1;6;350;DISEASE
2;7;350;HEALTHY
3;8;350;DISEASE
4;9;350;HEALTHY
5;10;350;DISEASE

Date;Time;Animal No.;Box;XT+YT;XT;XY
2024-07-22;21:13:00;1;1;78;240;0
2024-07-22;21:13:00;2;1;86;0;705
2024-07-22;21:13:00;3;2;75;241;699
2024-07-22;21:13:00;4;2;0;246;709
2024-07-22;21:13:00;5;3;84;239;700
2024-07-22;21:13:00;6;3;93;252;724
2024-07-22;21:13:00;7;4;84;239;703
2024-07-22;21:13:00;8;4;0;243;720
2024-07-22;21:13:00;9;5;81;0;707
2024-07-22;21:13:00;10;5;86;0;718
2024-07-22;21:14:00;1;1;93;260;692
2024-07-22;21:14:00;2;1;103;267;718
2024-07-22;21:14:00;3;2;66;0;0
2024-07-22;21:14:00;4;2;76;234;683
2024-07-22;21:14:00;5;3;76;260;710
2024-07-22;21:14:00;6;3;0;0;0
2024-07-22;21:14:00;7;4;0;0;0
2024-07-22;21:14:00;8;4;82;248;696
2024-07-22;21:14:00;9;5;56;251;707
2024-07-22;21:14:00;10;5;0;264;728
2024-07-22;21:15:00;1;1;0;226;685
2024-07-22;21:15:00;2;1;0;243;692
2024-07-22;21:15:00;3;2;0;241;664
2024-07-22;21:15:00;4;2;96;256;666
2024-07-22;21:15:00;5;3;77;262;691
2024-07-22;21:15:00;6;3;87;268;0
2024-07-22;21:15:00;7;4;63;242;0
2024-07-22;21:15:00;8;4;0;0;674
2024-07-22;21:15:00;9;5;0;242;0
2024-07-22;21:15:00;10;5;74;252;724
2024-07-22;21:16:00;1;1;0;240;677
2024-07-22;21:16:00;2;1;93;247;701
2024-07-22;21:16:00;3;2;65;254;0
2024-07-22;21:16:00;4;2;69;267;713
2024-07-22;21:16:00;5;3;79;257;687
2024-07-22;21:16:00;6;3;80;265;707
2024-07-22;21:16:00;7;4;67;241;702
2024-07-22;21:16:00;8;4;74;256;705
2024-07-22;21:16:00;9;5;75;239;707
2024-07-22;21:16:00;10;5;87;257;723
2024-07-22;21:17:00;1;1;74;259;689
2024-07-22;21:17:00;2;1;84;0;0
2024-07-22;21:17:00;3;2;70;237;0
2024-07-22;21:17:00;4;2;81;250;0
2024-07-22;21:17:00;5;3;78;242;663
2024-07-22;21:17:00;6;3;92;255;688
2024-07-22;21:17:00;7;4;81;0;681
2024-07-22;21:17:00;8;4;84;0;701
2024-07-22;21:17:00;9;5;55;244;0
2024-07-22;21:17:00;10;5;60;250;704
2024-07-22;21:18:00;1;1;81;0;698
2024-07-22;21:18:00;2;1;93;263;712
2024-07-22;21:18:00;3;2;0;263;716
2024-07-22;21:18:00;4;2;0;274;723
2024-07-22;21:18:00;5;3;70;237;689
2024-07-22;21:18:00;6;3;80;253;712
2024-07-22;21:18:00;7;4;53;0;708
2024-07-22;21:18:00;8;4;66;0;718
2024-07-22;21:18:00;9;5;97;245;0
2024-07-22;21:18:00;10;5;0;257;712
2024-07-22;21:19:00;1;1;72;0;680
2024-07-22;21:19:00;2;1;0;246;690
2024-07-22;21:19:00;3;2;73;248;652
2024-07-22;21:19:00;4;2;76;0;0
2024-07-22;21:19:00;5;3;79;0;674
2024-07-22;21:19:00;6;3;87;255;687
2024-07-22;21:19:00;7;4;0;261;689
2024-07-22;21:19:00;8;4;0;271;698
2024-07-22;21:19:00;9;5;83;241;697
2024-07-22;21:19:00;10;5;91;250;0
2024-07-22;21:20:00;1;1;86;260;686
2024-07-22;21:20:00;2;1;89;0;0
2024-07-22;21:20:00;3;2;73;246;693
2024-07-22;21:20:00;4;2;0;242;0
2024-07-22;21:20:00;5;3;76;233;721
2024-07-22;21:20:00;6;3;0;247;728
2024-07-22;21:20:00;7;4;0;0;731
2024-07-22;21:20:00;8;4;0;0;740
2024-07-22;21:20:00;9;5;82;0;0
2024-07-22;21:20:00;10;5;95;255;701
2024-07-22;21:21:00;1;1;52;246;686
2024-07-22;21:21:00;2;1;66;0;699
2024-07-22;21:21:00;3;2;65;0;0
2024-07-22;21:21:00;4;2;73;271;695
2024-07-22;21:21:00;5;3;0;0;699
2024-07-22;21:21:00;6;3;88;0;715
2024-07-22;21:21:00;7;4;0;246;689
2024-07-22;21:21:00;8;4;0;258;0
2024-07-22;21:21:00;9;5;68;236;0
2024-07-22;21:21:00;10;5;0;0;725
2024-07-22;21:22:00;1;1;79;236;683
2024-07-22;21:22:00;2;1;89;0;695
2024-07-22;21:22:00;3;2;55;258;700
2024-07-22;21:22:00;4;2;0;269;713
2024-07-22;21:22:00;5;3;80;247;0
2024-07-22;21:22:00;6;3;90;256;708
2024-07-22;21:22:00;7;4;73;0;697
2024-07-22;21:22:00;8;4;0;261;0
2024-07-22;21:22:00;9;5;70;243;684
2024-07-22;21:22:00;10;5;82;248;697
2024-07-22;21:23:00;1;1;80;240;0
2024-07-22;21:23:00;2;1;0;0;709
2024-07-22;21:23:00;3;2;70;225;721
2024-07-22;21:23:00;4;2;76;237;746
2024-07-22;21:23:00;5;3;54;251;691
2024-07-22;21:23:00;6;3;0;258;0
2024-07-22;21:23:00;7;4;83;238;0
2024-07-22;21:23:00;8;4;0;248;688
2024-07-22;21:23:00;9;5;75;245;670
2024-07-22;21:23:00;10;5;84;258;685
2024-07-22;21:24:00;1;1;67;0;735
2024-07-22;21:24:00;2;1;78;262;0
2024-07-22;21:24:00;3;2;0;232;715
2024-07-22;21:24:00;4;2;80;0;0
2024-07-22;21:24:00;5;3;0;225;675
2024-07-22;21:24:00;6;3;72;230;700
2024-07-22;21:24:00;7;4;44;251;675
2024-07-22;21:24:00;8;4;54;265;685
2024-07-22;21:24:00;9;5;0;245;706
2024-07-22;21:24:00;10;5;80;258;713
2024-07-22;21:25:00;1;1;72;261;0
2024-07-22;21:25:00;2;1;88;267;728
2024-07-22;21:25:00;3;2;57;217;692
2024-07-22;21:25:00;4;2;62;0;707
2024-07-22;21:25:00;5;3;88;262;682
2024-07-22;21:25:00;6;3;101;267;697
2024-07-22;21:25:00;7;4;79;0;701
2024-07-22;21:25:00;8;4;93;258;0
2024-07-22;21:25:00;9;5;62;0;699
2024-07-22;21:25:00;10;5;0;252;715
2024-07-22;21:26:00;1;1;77;0;0
2024-07-22;21:26:00;2;1;81;268;676
2024-07-22;21:26:00;3;2;0;256;697
2024-07-22;21:26:00;4;2;80;269;713
2024-07-22;21:26:00;5;3;67;253;678
2024-07-22;21:26:00;6;3;71;267;692
2024-07-22;21:26:00;7;4;81;233;676
2024-07-22;21:26:00;8;4;93;0;0
2024-07-22;21:26:00;9;5;56;243;675
2024-07-22;21:26:00;10;5;71;256;683
2024-07-22;21:27:00;1;1;73;245;692
2024-07-22;21:27:00;2;1;71;261;702
2024-07-22;21:27:00;3;2;68;242;687
2024-07-22;21:27:00;4;2;0;251;0
2024-07-22;21:27:00;5;3;56;249;698
2024-07-22;21:27:00;6;3;0;253;703
2024-07-22;21:27:00;7;4;95;264;704
2024-07-22;21:27:00;8;4;103;0;0
2024-07-22;21:27:00;9;5;70;264;692
2024-07-22;21:27:00;10;5;0;271;713
2024-07-22;21:28:00;1;1;82;0;702
2024-07-22;21:28:00;2;1;90;264;0
2024-07-22;21:28:00;3;2;0;250;715
2024-07-22;21:28:00;4;2;0;256;0
2024-07-22;21:28:00;5;3;67;242;680
2024-07-22;21:28:00;6;3;80;254;0
2024-07-22;21:28:00;7;4;0;246;0
2024-07-22;21:28:00;8;4;103;258;713
2024-07-22;21:28:00;9;5;74;229;684
2024-07-22;21:28:00;10;5;76;237;701
2024-07-22;21:29:00;1;1;64;255;665
2024-07-22;21:29:00;2;1;72;0;690
2024-07-22;21:29:00;3;2;66;236;688
2024-07-22;21:29:00;4;2;69;245;0
2024-07-22;21:29:00;5;3;76;246;0
2024-07-22;21:29:00;6;3;0;0;696
2024-07-22;21:29:00;7;4;67;251;672
2024-07-22;21:29:00;8;4;0;0;692
2024-07-22;21:29:00;9;5;0;239;725
2024-07-22;21:29:00;10;5;82;250;751
2024-07-22;21:30:00;1;1;74;231;0
2024-07-22;21:30:00;2;1;81;248;0
2024-07-22;21:30:00;3;2;64;0;670
2024-07-22;21:30:00;4;2;75;264;0
2024-07-22;21:30:00;5;3;80;0;676
2024-07-22;21:30:00;6;3;90;267;685
2024-07-22;21:30:00;7;4;69;0;689
2024-07-22;21:30:00;8;4;0;257;0
2024-07-22;21:30:00;9;5;66;0;688
2024-07-22;21:30:00;10;5;69;0;697
2024-07-22;21:31:00;1;1;0;0;700
2024-07-22;21:31:00;2;1;78;251;705
2024-07-22;21:31:00;3;2;87;0;696
2024-07-22;21:31:00;4;2;87;266;715
2024-07-22;21:31:00;5;3;86;255;697
2024-07-22;21:31:00;6;3;91;0;707
2024-07-22;21:31:00;7;4;76;230;665
2024-07-22;21:31:00;8;4;0;240;684
2024-07-22;21:31:00;9;5;67;246;688
2024-07-22;21:31:00;10;5;73;0;695
2024-07-22;21:32:00;1;1;0;0;0
2024-07-22;21:32:00;2;1;0;244;0
2024-07-22;21:32:00;3;2;85;241;0
2024-07-22;21:32:00;4;2;83;249;681
2024-07-22;21:32:00;5;3;0;243;699
2024-07-22;21:32:00;6;3;80;257;709
2024-07-22;21:32:00;7;4;76;238;0
2024-07-22;21:32:00;8;4;84;252;0
2024-07-22;21:32:00;9;5;67;246;0
2024-07-22;21:32:00;10;5;77;252;0
2024-07-22;21:33:00;1;1;63;236;694
2024-07-22;21:33:00;2;1;76;248;713
2024-07-22;21:33:00;3;2;0;241;665
2024-07-22;21:33:00;4;2;93;241;0
2024-07-22;21:33:00;5;3;74;233;0
2024-07-22;21:33:00;6;3;83;236;700
2024-07-22;21:33:00;7;4;75;0;663
2024-07-22;21:33:00;8;4;82;263;0
2024-07-22;21:33:00;9;5;66;0;681
2024-07-22;21:33:00;10;5;82;251;694
2024-07-22;21:34:00;1;1;78;256;683
2024-07-22;21:34:00;2;1;0;263;704
2024-07-22;21:34:00;3;2;0;0;697
2024-07-22;21:34:00;4;2;74;0;718
2024-07-22;21:34:00;5;3;68;0;0
2024-07-22;21:34:00;6;3;0;250;0
2024-07-22;21:34:00;7;4;86;268;0
2024-07-22;21:34:00;8;4;83;272;727
2024-07-22;21:34:00;9;5;65;244;0
2024-07-22;21:34:00;10;5;70;259;728
2024-07-22;21:35:00;1;1;55;0;692
2024-07-22;21:35:00;2;1;68;260;699
2024-07-22;21:35:00;3;2;70;232;0
2024-07-22;21:35:00;4;2;80;245;705
2024-07-22;21:35:00;5;3;73;237;692
2024-07-22;21:35:00;6;3;0;254;702
2024-07-22;21:35:00;7;4;67;0;722
2024-07-22;21:35:00;8;4;70;253;727
2024-07-22;21:35:00;9;5;88;234;680
2024-07-22;21:35:00;10;5;99;246;0
2024-07-22;21:36:00;1;1;80;245;700
2024-07-22;21:36:00;2;1;85;0;717
2024-07-22;21:36:00;3;2;64;0;691
2024-07-22;21:36:00;4;2;80;265;699
2024-07-22;21:36:00;5;3;63;0;693
2024-07-22;21:36:00;6;3;68;0;706
2024-07-22;21:36:00;7;4;83;248;712
2024-07-22;21:36:00;8;4;0;254;719
2024-07-22;21:36:00;9;5;0;258;700
2024-07-22;21:36:00;10;5;0;265;708
2024-07-22;21:37:00;1;1;71;233;688
2024-07-22;21:37:00;2;1;82;0;0
2024-07-22;21:37:00;3;2;59;249;0
2024-07-22;21:37:00;4;2;70;263;710
2024-07-22;21:37:00;5;3;82;240;691
2024-07-22;21:37:00;6;3;87;0;0
2024-07-22;21:37:00;7;4;69;234;692
2024-07-22;21:37:00;8;4;0;249;0
2024-07-22;21:37:00;9;5;59;0;709
2024-07-22;21:37:00;10;5;68;271;0
2024-07-22;21:38:00;1;1;82;243;688
2024-07-22;21:38:00;2;1;88;257;709
2024-07-22;21:38:00;3;2;70;247;0
2024-07-22;21:38:00;4;2;0;250;0
2024-07-22;21:38:00;5;3;73;236;674
2024-07-22;21:38:00;6;3;76;0;683
2024-07-22;21:38:00;7;4;76;230;0
2024-07-22;21:38:00;8;4;0;242;710
2024-07-22;21:38:00;9;5;83;275;0
2024-07-22;21:38:00;10;5;93;287;725
2024-07-22;21:39:00;1;1;70;250;683
2024-07-22;21:39:00;2;1;73;258;699
2024-07-22;21:39:00;3;2;0;0;705
2024-07-22;21:39:00;4;2;0;242;724
2024-07-22;21:39:00;5;3;0;246;0
2024-07-22;21:39:00;6;3;78;0;740
2024-07-22;21:39:00;7;4;0;249;688
2024-07-22;21:39:00;8;4;73;256;704
2024-07-22;21:39:00;9;5;78;249;698
2024-07-22;21:39:00;10;5;89;258;714
2024-07-22;21:40:00;1;1;0;229;703
2024-07-22;21:40:00;2;1;74;0;716
2024-07-22;21:40:00;3;2;91;275;680
2024-07-22;21:40:00;4;2;99;288;702
2024-07-22;21:40:00;5;3;55;254;0
2024-07-22;21:40:00;6;3;69;269;0
2024-07-22;21:40:00;7;4;62;255;694
2024-07-22;21:40:00;8;4;62;0;704
2024-07-22;21:40:00;9;5;80;242;715
2024-07-22;21:40:00;10;5;0;253;0
2024-07-22;21:41:00;1;1;94;0;717
2024-07-22;21:41:00;2;1;101;0;0
2024-07-22;21:41:00;3;2;69;254;715
2024-07-22;21:41:00;4;2;81;261;730
2024-07-22;21:41:00;5;3;63;248;0
2024-07-22;21:41:00;6;3;66;257;694
2024-07-22;21:41:00;7;4;83;0;681
2024-07-22;21:41:00;8;4;0;249;0
2024-07-22;21:41:00;9;5;53;247;678
2024-07-22;21:41:00;10;5;62;0;692
2024-07-22;21:42:00;1;1;0;257;678
2024-07-22;21:42:00;2;1;92;271;690
2024-07-22;21:42:00;3;2;69;243;680
2024-07-22;21:42:00;4;2;78;250;0
2024-07-22;21:42:00;5;3;0;0;691
2024-07-22;21:42:00;6;3;0;252;0
2024-07-22;21:42:00;7;4;0;258;692
2024-07-22;21:42:00;8;4;75;264;719
2024-07-22;21:42:00;9;5;0;248;692
2024-07-22;21:42:00;10;5;62;250;697
2024-07-22;21:43:00;1;1;68;244;688
2024-07-22;21:43:00;2;1;78;255;0
2024-07-22;21:43:00;3;2;77;0;0
2024-07-22;21:43:00;4;2;87;257;0
2024-07-22;21:43:00;5;3;0;249;0
2024-07-22;21:43:00;6;3;55;0;711
2024-07-22;21:43:00;7;4;46;0;702
2024-07-22;21:43:00;8;4;58;267;712
2024-07-22;21:43:00;9;5;78;253;678
2024-07-22;21:43:00;10;5;0;0;0
2024-07-22;21:44:00;1;1;68;249;723
2024-07-22;21:44:00;2;1;0;263;0
2024-07-22;21:44:00;3;2;59;259;684
2024-07-22;21:44:00;4;2;59;270;708
2024-07-22;21:44:00;5;3;0;0;676
2024-07-22;21:44:00;6;3;0;280;694
2024-07-22;21:44:00;7;4;79;262;0
2024-07-22;21:44:00;8;4;88;270;703
2024-07-22;21:44:00;9;5;40;259;0
2024-07-22;21:44:00;10;5;48;271;710
2024-07-22;21:45:00;1;1;76;234;706
2024-07-22;21:45:00;2;1;89;246;0
2024-07-22;21:45:00;3;2;0;258;681
2024-07-22;21:45:00;4;2;81;0;684
2024-07-22;21:45:00;5;3;77;257;682
2024-07-22;21:45:00;6;3;85;259;707
2024-07-22;21:45:00;7;4;66;264;690
2024-07-22;21:45:00;8;4;71;277;0
2024-07-22;21:45:00;9;5;0;262;669
2024-07-22;21:45:00;10;5;90;273;688
2024-07-22;21:46:00;1;1;68;257;687
2024-07-22;21:46:00;2;1;81;265;699
2024-07-22;21:46:00;3;2;63;248;682
2024-07-22;21:46:00;4;2;71;0;706
2024-07-22;21:46:00;5;3;63;244;0
2024-07-22;21:46:00;6;3;0;0;704
2024-07-22;21:46:00;7;4;96;237;674
2024-07-22;21:46:00;8;4;0;253;688
2024-07-22;21:46:00;9;5;55;254;688
2024-07-22;21:46:00;10;5;70;0;704
2024-07-22;21:47:00;1;1;61;243;0
2024-07-22;21:47:00;2;1;69;249;714
2024-07-22;21:47:00;3;2;71;214;692
2024-07-22;21:47:00;4;2;73;0;708
2024-07-22;21:47:00;5;3;74;266;0
2024-07-22;21:47:00;6;3;77;0;706
2024-07-22;21:47:00;7;4;71;249;714
2024-07-22;21:47:00;8;4;78;256;733
2024-07-22;21:47:00;9;5;58;0;670
2024-07-22;21:47:00;10;5;65;245;678
2024-07-22;21:48:00;1;1;0;255;0
2024-07-22;21:48:00;2;1;51;264;704
2024-07-22;21:48:00;3;2;0;241;686
2024-07-22;21:48:00;4;2;72;253;695
2024-07-22;21:48:00;5;3;0;256;689
2024-07-22;21:48:00;6;3;82;269;0
2024-07-22;21:48:00;7;4;83;0;691
2024-07-22;21:48:00;8;4;89;0;718
2024-07-22;21:48:00;9;5;0;0;703
2024-07-22;21:48:00;10;5;84;255;736
2024-07-22;21:49:00;1;1;78;267;693
2024-07-22;21:49:00;2;1;87;0;699
2024-07-22;21:49:00;3;2;72;253;702
2024-07-22;21:49:00;4;2;81;0;715
2024-07-22;21:49:00;5;3;57;242;680
2024-07-22;21:49:00;6;3;63;0;695
2024-07-22;21:49:00;7;4;78;244;713
2024-07-22;21:49:00;8;4;0;0;0
2024-07-22;21:49:00;9;5;0;254;712
2024-07-22;21:49:00;10;5;92;0;0
2024-07-22;21:50:00;1;1;0;238;696
2024-07-22;21:50:00;2;1;62;245;0
2024-07-22;21:50:00;3;2;74;243;0
2024-07-22;21:50:00;4;2;90;247;0
2024-07-22;21:50:00;5;3;82;238;0
2024-07-22;21:50:00;6;3;93;0;699
2024-07-22;21:50:00;7;4;83;234;700
2024-07-22;21:50:00;8;4;91;256;708
2024-07-22;21:50:00;9;5;84;241;696
2024-07-22;21:50:00;10;5;85;0;703
2024-07-22;21:51:00;1;1;77;0;707
2024-07-22;21:51:00;2;1;83;258;0
2024-07-22;21:51:00;3;2;68;0;698
2024-07-22;21:51:00;4;2;79;251;714
2024-07-22;21:51:00;5;3;82;258;0
2024-07-22;21:51:00;6;3;0;267;0
2024-07-22;21:51:00;7;4;73;231;699
2024-07-22;21:51:00;8;4;81;237;716
2024-07-22;21:51:00;9;5;63;256;0
2024-07-22;21:51:00;10;5;75;265;688
2024-07-22;21:52:00;1;1;104;0;694
2024-07-22;21:52:00;2;1;0;244;0
2024-07-22;21:52:00;3;2;0;0;678
2024-07-22;21:52:00;4;2;87;256;0
2024-07-22;21:52:00;5;3;61;239;724
2024-07-22;21:52:00;6;3;72;249;0
2024-07-22;21:52:00;7;4;78;236;685
2024-07-22;21:52:00;8;4;85;250;698
2024-07-22;21:52:00;9;5;0;251;686
2024-07-22;21:52:00;10;5;0;263;698
2024-07-22;21:53:00;1;1;0;253;689
2024-07-22;21:53:00;2;1;0;265;0
2024-07-22;21:53:00;3;2;73;243;708
2024-07-22;21:53:00;4;2;0;254;0
2024-07-22;21:53:00;5;3;0;246;667
2024-07-22;21:53:00;6;3;63;252;685
2024-07-22;21:53:00;7;4;68;239;694
2024-07-22;21:53:00;8;4;81;0;702
2024-07-22;21:53:00;9;5;78;0;658
2024-07-22;21:53:00;10;5;0;0;677
2024-07-22;21:54:00;1;1;75;233;691
2024-07-22;21:54:00;2;1;75;239;0
2024-07-22;21:54:00;3;2;0;257;698
2024-07-22;21:54:00;4;2;76;0;720
2024-07-22;21:54:00;5;3;69;0;0
2024-07-22;21:54:00;6;3;0;274;0
2024-07-22;21:54:00;7;4;78;0;651
2024-07-22;21:54:00;8;4;88;257;664
2024-07-22;21:54:00;9;5;75;233;699
2024-07-22;21:54:00;10;5;81;240;720
2024-07-22;21:55:00;1;1;87;257;0
2024-07-22;21:55:00;2;1;92;0;0
2024-07-22;21:55:00;3;2;64;249;0
2024-07-22;21:55:00;4;2;72;258;701
2024-07-22;21:55:00;5;3;75;0;690
2024-07-22;21:55:00;6;3;80;272;702
2024-07-22;21:55:00;7;4;55;262;670
2024-07-22;21:55:00;8;4;0;272;692
2024-07-22;21:55:00;9;5;77;247;689
2024-07-22;21:55:00;10;5;82;0;0
2024-07-22;21:56:00;1;1;0;263;690
2024-07-22;21:56:00;2;1;89;275;707
2024-07-22;21:56:00;3;2;81;235;681
2024-07-22;21:56:00;4;2;83;243;702
2024-07-22;21:56:00;5;3;0;0;714
2024-07-22;21:56:00;6;3;86;252;746
2024-07-22;21:56:00;7;4;0;248;674
2024-07-22;21:56:00;8;4;87;257;691
2024-07-22;21:56:00;9;5;74;0;691
2024-07-22;21:56:00;10;5;81;0;702
2024-07-22;21:57:00;1;1;88;0;0
2024-07-22;21:57:00;2;1;100;0;718
2024-07-22;21:57:00;3;2;76;236;717
2024-07-22;21:57:00;4;2;0;0;0
2024-07-22;21:57:00;5;3;75;267;693
2024-07-22;21:57:00;6;3;0;278;697
2024-07-22;21:57:00;7;4;74;252;655
2024-07-22;21:57:00;8;4;83;265;662
2024-07-22;21:57:00;9;5;60;0;672
2024-07-22;21:57:00;10;5;0;243;0
2024-07-22;21:58:00;1;1;74;0;695
2024-07-22;21:58:00;2;1;0;255;721
2024-07-22;21:58:00;3;2;60;0;665
2024-07-22;21:58:00;4;2;68;0;684
2024-07-22;21:58:00;5;3;92;243;0
2024-07-22;21:58:00;6;3;94;251;728
2024-07-22;21:58:00;7;4;55;241;701
2024-07-22;21:58:00;8;4;54;253;697
2024-07-22;21:58:00;9;5;0;244;689
2024-07-22;21:58:00;10;5;105;254;705
2024-07-22;21:59:00;1;1;55;241;721
2024-07-22;21:59:00;2;1;59;247;731
2024-07-22;21:59:00;3;2;61;246;680
2024-07-22;21:59:00;4;2;67;0;696
2024-07-22;21:59:00;5;3;75;232;706
2024-07-22;21:59:00;6;3;0;240;710
2024-07-22;21:59:00;7;4;90;236;0
2024-07-22;21:59:00;8;4;0;244;721
2024-07-22;21:59:00;9;5;55;0;671
2024-07-22;21:59:00;10;5;64;254;0
2024-07-22;22:00:00;1;1;0;0;0
2024-07-22;22:00:00;2;1;0;254;0
2024-07-22;22:00:00;3;2;78;239;701
2024-07-22;22:00:00;4;2;82;244;717
2024-07-22;22:00:00;5;3;57;242;0
2024-07-22;22:00:00;6;3;0;243;714
2024-07-22;22:00:00;7;4;75;245;0
2024-07-22;22:00:00;8;4;0;263;681
2024-07-22;22:00:00;9;5;72;238;692
2024-07-22;22:00:00;10;5;73;0;704
2024-07-22;22:01:00;1;1;82;245;675
2024-07-22;22:01:00;2;1;89;253;679
2024-07-22;22:01:00;3;2;68;253;721
2024-07-22;22:01:00;4;2;76;262;0
2024-07-22;22:01:00;5;3;62;249;681
2024-07-22;22:01:00;6;3;0;261;695
2024-07-22;22:01:00;7;4;82;242;0
2024-07-22;22:01:00;8;4;0;0;715
2024-07-22;22:01:00;9;5;0;263;664
2024-07-22;22:01:00;10;5;85;274;701
2024-07-22;22:02:00;1;1;85;244;700
2024-07-22;22:02:00;2;1;100;250;709
2024-07-22;22:02:00;3;2;0;0;711
2024-07-22;22:02:00;4;2;90;257;0
2024-07-22;22:02:00;5;3;79;239;0
2024-07-22;22:02:00;6;3;0;0;719
2024-07-22;22:02:00;7;4;74;245;687
2024-07-22;22:02:00;8;4;84;251;703
2024-07-22;22:02:00;9;5;92;218;652
2024-07-22;22:02:00;10;5;102;227;0
2024-07-22;22:03:00;1;1;55;0;722
2024-07-22;22:03:00;2;1;0;0;0
2024-07-22;22:03:00;3;2;0;246;716
2024-07-22;22:03:00;4;2;83;255;0
2024-07-22;22:03:00;5;3;56;250;669
2024-07-22;22:03:00;6;3;60;257;690
2024-07-22;22:03:00;7;4;57;242;685
2024-07-22;22:03:00;8;4;0;250;712
2024-07-22;22:03:00;9;5;97;239;679
2024-07-22;22:03:00;10;5;0;245;694
2024-07-22;22:04:00;1;1;49;242;668
2024-07-22;22:04:00;2;1;57;0;674
2024-07-22;22:04:00;3;2;0;245;681
2024-07-22;22:04:00;4;2;74;260;694
2024-07-22;22:04:00;5;3;0;227;694
2024-07-22;22:04:00;6;3;70;0;699
2024-07-22;22:04:00;7;4;0;248;0
2024-07-22;22:04:00;8;4;60;257;733
2024-07-22;22:04:00;9;5;69;251;687
2024-07-22;22:04:00;10;5;0;262;711
2024-07-22;22:05:00;1;1;71;249;690
2024-07-22;22:05:00;2;1;78;256;702
2024-07-22;22:05:00;3;2;74;258;0
2024-07-22;22:05:00;4;2;82;274;711
2024-07-22;22:05:00;5;3;91;253;695
2024-07-22;22:05:00;6;3;97;262;0
2024-07-22;22:05:00;7;4;0;0;0
2024-07-22;22:05:00;8;4;94;246;0
2024-07-22;22:05:00;9;5;55;233;0
2024-07-22;22:05:00;10;5;63;240;0
2024-07-22;22:06:00;1;1;58;228;679
2024-07-22;22:06:00;2;1;0;239;708
2024-07-22;22:06:00;3;2;57;239;713
2024-07-22;22:06:00;4;2;68;0;0
2024-07-22;22:06:00;5;3;0;252;701
2024-07-22;22:06:00;6;3;0;264;717
2024-07-22;22:06:00;7;4;73;256;0
2024-07-22;22:06:00;8;4;77;265;716
2024-07-22;22:06:00;9;5;89;247;690
2024-07-22;22:06:00;10;5;0;252;0
2024-07-22;22:07:00;1;1;86;0;699
2024-07-22;22:07:00;2;1;96;255;0
2024-07-22;22:07:00;3;2;0;247;710
2024-07-22;22:07:00;4;2;89;0;724
2024-07-22;22:07:00;5;3;76;225;0
2024-07-22;22:07:00;6;3;84;0;712
2024-07-22;22:07:00;7;4;77;0;691
2024-07-22;22:07:00;8;4;81;246;709
2024-07-22;22:07:00;9;5;80;257;718
2024-07-22;22:07:00;10;5;88;271;733
2024-07-22;22:08:00;1;1;74;230;677
2024-07-22;22:08:00;2;1;82;238;698
2024-07-22;22:08:00;3;2;71;242;0
2024-07-22;22:08:00;4;2;72;258;726
2024-07-22;22:08:00;5;3;0;237;0
2024-07-22;22:08:00;6;3;71;0;693
2024-07-22;22:08:00;7;4;74;0;696
2024-07-22;22:08:00;8;4;83;0;711
2024-07-22;22:08:00;9;5;0;234;685
2024-07-22;22:08:00;10;5;81;249;697
2024-07-22;22:09:00;1;1;51;246;689
2024-07-22;22:09:00;2;1;60;255;714
2024-07-22;22:09:00;3;2;82;247;687
2024-07-22;22:09:00;4;2;0;254;0
2024-07-22;22:09:00;5;3;61;0;690
2024-07-22;22:09:00;6;3;73;0;700
2024-07-22;22:09:00;7;4;54;236;697
2024-07-22;22:09:00;8;4;59;248;703
2024-07-22;22:09:00;9;5;0;231;0
2024-07-22;22:09:00;10;5;0;240;723
2024-07-22;22:10:00;1;1;63;0;677
2024-07-22;22:10:00;2;1;78;245;697
2024-07-22;22:10:00;3;2;66;233;714
2024-07-22;22:10:00;4;2;74;249;0
2024-07-22;22:10:00;5;3;72;250;687
2024-07-22;22:10:00;6;3;77;254;713
2024-07-22;22:10:00;7;4;67;259;707
2024-07-22;22:10:00;8;4;78;0;720
2024-07-22;22:10:00;9;5;76;243;0
2024-07-22;22:10:00;10;5;77;253;720
2024-07-22;22:11:00;1;1;53;248;690
2024-07-22;22:11:00;2;1;64;250;694
2024-07-22;22:11:00;3;2;0;258;696
2024-07-22;22:11:00;4;2;85;270;0
2024-07-22;22:11:00;5;3;0;254;714
2024-07-22;22:11:00;6;3;0;269;0
2024-07-22;22:11:00;7;4;69;233;0
2024-07-22;22:11:00;8;4;0;248;694
2024-07-22;22:11:00;9;5;60;227;691
2024-07-22;22:11:00;10;5;0;0;0
2024-07-22;22:12:00;1;1;91;258;683
2024-07-22;22:12:00;2;1;101;271;0
2024-07-22;22:12:00;3;2;87;0;695
2024-07-22;22:12:00;4;2;0;0;0
2024-07-22;22:12:00;5;3;83;236;0
2024-07-22;22:12:00;6;3;92;245;720
2024-07-22;22:12:00;7;4;69;251;661
2024-07-22;22:12:00;8;4;0;0;686
2024-07-22;22:12:00;9;5;84;251;695
